group,analysis_split,method,feature_x,feature_y,feature_x_group,feature_y_group,pair_n,correlation
medicine,train_2020_2023,pearson,rSI,sMS,derived_score,derived_score,14965,0.10463730603166571
medicine,train_2020_2023,pearson,rSI,rSI_sMS,derived_score,derived_score,14965,0.8274579869126322
medicine,train_2020_2023,pearson,rSI,rSI_GCS,derived_score,derived_score,14964,0.8408679654564097
medicine,train_2020_2023,pearson,rSI,rSI_GCSM,derived_score,derived_score,14965,0.8507809792277278
medicine,train_2020_2023,pearson,rSI,qSOFA,derived_score,derived_score,15116,-0.34132481850350577
medicine,train_2020_2023,pearson,rSI,NEWS2,derived_score,derived_score,2910,-0.4322772854360046
medicine,train_2020_2023,pearson,rSI,MEWS,derived_score,derived_score,15113,-0.42286834533905154
medicine,train_2020_2023,pearson,rSI,REMS,derived_score,derived_score,14107,0.14573289063046538
medicine,train_2020_2023,pearson,rSI,RTS,derived_score,derived_score,14964,0.1687214886322456
medicine,train_2020_2023,pearson,rSIG,rSIG_Age,derived_score,derived_score,14957,0.5434410370966073
medicine,train_2020_2023,pearson,rSIG,SI_G,derived_score,derived_score,14964,-0.6879368848660714
medicine,train_2020_2023,pearson,rSIG,SIA_G,derived_score,derived_score,14957,-0.6048245370521678
medicine,train_2020_2023,pearson,rSIG,SIAVPU,derived_score,derived_score,14964,-0.4200902031592508
medicine,train_2020_2023,pearson,rSIG,sMS,derived_score,derived_score,14964,0.5640128446576275
medicine,train_2020_2023,pearson,rSIG,rSI_sMS,derived_score,derived_score,14964,0.9858377556849997
medicine,train_2020_2023,pearson,rSIG,rSI_GCS,derived_score,derived_score,14964,1.0
medicine,train_2020_2023,pearson,rSIG,rSI_GCSM,derived_score,derived_score,14964,0.9867826558045096
medicine,train_2020_2023,pearson,rSIG,qSOFA,derived_score,derived_score,14964,-0.5827758758328296
medicine,train_2020_2023,pearson,rSIG,NEWS2,derived_score,derived_score,2822,-0.6369441887723463
medicine,train_2020_2023,pearson,rSIG,MEWS,derived_score,derived_score,14961,-0.607501572068649
medicine,train_2020_2023,pearson,rSIG,REMS,derived_score,derived_score,14107,-0.12068872783889704
medicine,train_2020_2023,pearson,rSIG,RTS,derived_score,derived_score,14964,0.6075448722163086
medicine,train_2020_2023,pearson,rSIG_Age,SI_G,derived_score,derived_score,14957,-0.4449364276222688
medicine,train_2020_2023,pearson,rSIG_Age,SIA_G,derived_score,derived_score,14957,-0.5716549381936679
medicine,train_2020_2023,pearson,rSIG_Age,SIAVPU,derived_score,derived_score,14957,-0.13337400196875057
medicine,train_2020_2023,pearson,rSIG_Age,sMS,derived_score,derived_score,14957,0.44211555795424534
medicine,train_2020_2023,pearson,rSIG_Age,rSI_sMS,derived_score,derived_score,14957,0.5421841658668582
medicine,train_2020_2023,pearson,rSIG_Age,rSI_GCS,derived_score,derived_score,14957,0.5434410370966073
medicine,train_2020_2023,pearson,rSIG_Age,rSI_GCSM,derived_score,derived_score,14957,0.5263218334779255
medicine,train_2020_2023,pearson,rSIG_Age,qSOFA,derived_score,derived_score,14957,-0.4512506589170969
medicine,train_2020_2023,pearson,rSIG_Age,NEWS2,derived_score,derived_score,2822,-0.5675348731432748
medicine,train_2020_2023,pearson,rSIG_Age,MEWS,derived_score,derived_score,14954,-0.4544668813068846
medicine,train_2020_2023,pearson,rSIG_Age,REMS,derived_score,derived_score,14107,-0.6448545331698564
medicine,train_2020_2023,pearson,rSIG_Age,RTS,derived_score,derived_score,14957,0.45289500912776115
medicine,train_2020_2023,pearson,SI_G,SIA_G,derived_score,derived_score,14957,0.9286243241048951
medicine,train_2020_2023,pearson,SI_G,SIAVPU,derived_score,derived_score,14964,0.026696222124419324
medicine,train_2020_2023,pearson,SI_G,sMS,derived_score,derived_score,14964,-0.6765640412692309
medicine,train_2020_2023,pearson,SI_G,rSI_sMS,derived_score,derived_score,14964,-0.6548072546388578
medicine,train_2020_2023,pearson,SI_G,rSI_GCS,derived_score,derived_score,14964,-0.6879368848660713
medicine,train_2020_2023,pearson,SI_G,rSI_GCSM,derived_score,derived_score,14964,-0.6918414196734818
medicine,train_2020_2023,pearson,SI_G,qSOFA,derived_score,derived_score,14964,0.6001396804741647
medicine,train_2020_2023,pearson,SI_G,NEWS2,derived_score,derived_score,2822,0.5803542167738863
medicine,train_2020_2023,pearson,SI_G,MEWS,derived_score,derived_score,14961,0.6448043145030737
medicine,train_2020_2023,pearson,SI_G,REMS,derived_score,derived_score,14107,0.3545132064328806
medicine,train_2020_2023,pearson,SI_G,RTS,derived_score,derived_score,14964,-0.8418202816955455
medicine,train_2020_2023,pearson,SIA_G,SIAVPU,derived_score,derived_score,14957,-0.05846346155731938
medicine,train_2020_2023,pearson,SIA_G,sMS,derived_score,derived_score,14957,-0.6789349970987338
medicine,train_2020_2023,pearson,SIA_G,rSI_sMS,derived_score,derived_score,14957,-0.578998495544556
medicine,train_2020_2023,pearson,SIA_G,rSI_GCS,derived_score,derived_score,14957,-0.6048245370521677
medicine,train_2020_2023,pearson,SIA_G,rSI_GCSM,derived_score,derived_score,14957,-0.6037110519064565
medicine,train_2020_2023,pearson,SIA_G,qSOFA,derived_score,derived_score,14957,0.5953013254481812
medicine,train_2020_2023,pearson,SIA_G,NEWS2,derived_score,derived_score,2822,0.5689517431258254
medicine,train_2020_2023,pearson,SIA_G,MEWS,derived_score,derived_score,14954,0.6106317303223718
medicine,train_2020_2023,pearson,SIA_G,REMS,derived_score,derived_score,14107,0.5516220449506812
medicine,train_2020_2023,pearson,SIA_G,RTS,derived_score,derived_score,14957,-0.8162452677357839
medicine,train_2020_2023,pearson,SIAVPU,sMS,derived_score,derived_score,14965,0.3395290259823096
medicine,train_2020_2023,pearson,SIAVPU,rSI_sMS,derived_score,derived_score,14965,-0.4125314156033472
medicine,train_2020_2023,pearson,SIAVPU,rSI_GCS,derived_score,derived_score,14964,-0.4200902031592508
medicine,train_2020_2023,pearson,SIAVPU,rSI_GCSM,derived_score,derived_score,14965,-0.44849417406693265
medicine,train_2020_2023,pearson,SIAVPU,qSOFA,derived_score,derived_score,15116,0.027171049041761253
medicine,train_2020_2023,pearson,SIAVPU,NEWS2,derived_score,derived_score,2910,0.0257229566798664
medicine,train_2020_2023,pearson,SIAVPU,MEWS,derived_score,derived_score,15113,0.16094034743669525
medicine,train_2020_2023,pearson,SIAVPU,REMS,derived_score,derived_score,14107,-0.2690391448524789
medicine,train_2020_2023,pearson,SIAVPU,RTS,derived_score,derived_score,14964,0.2595477336284814
medicine,train_2020_2023,pearson,sMS,rSI_sMS,derived_score,derived_score,14965,0.608558720132801
medicine,train_2020_2023,pearson,sMS,rSI_GCS,derived_score,derived_score,14964,0.5640128446576275
medicine,train_2020_2023,pearson,sMS,rSI_GCSM,derived_score,derived_score,14965,0.5298161181043602
medicine,train_2020_2023,pearson,sMS,qSOFA,derived_score,derived_score,14965,-0.6375806685488229
medicine,train_2020_2023,pearson,sMS,NEWS2,derived_score,derived_score,2823,-0.5397107992588228
medicine,train_2020_2023,pearson,sMS,MEWS,derived_score,derived_score,14962,-0.5291964739476558
medicine,train_2020_2023,pearson,sMS,REMS,derived_score,derived_score,14107,-0.47615974498766284
medicine,train_2020_2023,pearson,sMS,RTS,derived_score,derived_score,14964,0.8749052158955851
medicine,train_2020_2023,pearson,rSI_sMS,rSI_GCS,derived_score,derived_score,14964,0.9858377556849998
medicine,train_2020_2023,pearson,rSI_sMS,rSI_GCSM,derived_score,derived_score,14965,0.9730422052105203
medicine,train_2020_2023,pearson,rSI_sMS,qSOFA,derived_score,derived_score,14965,-0.593257173469943
medicine,train_2020_2023,pearson,rSI_sMS,NEWS2,derived_score,derived_score,2823,-0.6338244448581283
medicine,train_2020_2023,pearson,rSI_sMS,MEWS,derived_score,derived_score,14962,-0.6011294635382787
medicine,train_2020_2023,pearson,rSI_sMS,REMS,derived_score,derived_score,14107,-0.12939479694191214
medicine,train_2020_2023,pearson,rSI_sMS,RTS,derived_score,derived_score,14964,0.5895335411970851
medicine,train_2020_2023,pearson,rSI_GCS,rSI_GCSM,derived_score,derived_score,14964,0.9867826558045096
medicine,train_2020_2023,pearson,rSI_GCS,qSOFA,derived_score,derived_score,14964,-0.5827758758328296
medicine,train_2020_2023,pearson,rSI_GCS,NEWS2,derived_score,derived_score,2822,-0.6369441887723463
medicine,train_2020_2023,pearson,rSI_GCS,MEWS,derived_score,derived_score,14961,-0.6075015720686491
medicine,train_2020_2023,pearson,rSI_GCS,REMS,derived_score,derived_score,14107,-0.12068872783889704
medicine,train_2020_2023,pearson,rSI_GCS,RTS,derived_score,derived_score,14964,0.6075448722163086
medicine,train_2020_2023,pearson,rSI_GCSM,qSOFA,derived_score,derived_score,14965,-0.5487237405795059
medicine,train_2020_2023,pearson,rSI_GCSM,NEWS2,derived_score,derived_score,2823,-0.6033011339224719
medicine,train_2020_2023,pearson,rSI_GCSM,MEWS,derived_score,derived_score,14962,-0.5884352339626963
medicine,train_2020_2023,pearson,rSI_GCSM,REMS,derived_score,derived_score,14107,-0.09633864110292882
medicine,train_2020_2023,pearson,rSI_GCSM,RTS,derived_score,derived_score,14964,0.5870248014463877
medicine,train_2020_2023,pearson,qSOFA,NEWS2,derived_score,derived_score,2910,0.830900114638752
medicine,train_2020_2023,pearson,qSOFA,MEWS,derived_score,derived_score,15113,0.6942818083227822
medicine,train_2020_2023,pearson,qSOFA,REMS,derived_score,derived_score,14107,0.4398456164511423
medicine,train_2020_2023,pearson,qSOFA,RTS,derived_score,derived_score,14964,-0.6587416414987362
medicine,train_2020_2023,pearson,NEWS2,MEWS,derived_score,derived_score,2910,0.8193849327252064
medicine,train_2020_2023,pearson,NEWS2,REMS,derived_score,derived_score,2613,0.6004643039759562
medicine,train_2020_2023,pearson,NEWS2,RTS,derived_score,derived_score,2822,-0.5746274743465213
medicine,train_2020_2023,pearson,MEWS,REMS,derived_score,derived_score,14107,0.4891417068982074
medicine,train_2020_2023,pearson,MEWS,RTS,derived_score,derived_score,14961,-0.5983904378097283
medicine,train_2020_2023,pearson,REMS,RTS,derived_score,derived_score,14107,-0.4808259171281225
medicine,train_2020_2023,spearman,EMT_年齡,prehosp_sbp,vital,vital,15202,0.1281985538993463
medicine,train_2020_2023,spearman,EMT_年齡,prehosp_dbp,vital,vital,14251,-0.0622773449580258
medicine,train_2020_2023,spearman,EMT_年齡,prehosp_hr,vital,vital,15113,-0.041308204723817084
medicine,train_2020_2023,spearman,EMT_年齡,prehosp_rr,vital,vital,15113,0.10733438845999622
medicine,train_2020_2023,spearman,EMT_年齡,prehosp_spo2,vital,vital,15110,-0.20534159664506887
medicine,train_2020_2023,spearman,EMT_年齡,prehosp_bt,vital,vital,15109,0.11961788815458627
medicine,train_2020_2023,spearman,EMT_年齡,prehosp_gcs,vital,vital,14961,-0.2338770508919534
medicine,train_2020_2023,spearman,EMT_年齡,prehosp_gcs_m,vital,vital,14962,-0.23227680310786092
medicine,train_2020_2023,spearman,EMT_年齡,MAP,vital,derived_score,14251,0.04834218067959537
medicine,train_2020_2023,spearman,EMT_年齡,SI,vital,derived_score,15109,-0.12679421484698325
medicine,train_2020_2023,spearman,EMT_年齡,mSI,vital,derived_score,14251,-0.06646998003431619
medicine,train_2020_2023,spearman,EMT_年齡,aSI,vital,derived_score,15109,0.6875912282013645
medicine,train_2020_2023,spearman,EMT_年齡,rSI,vital,derived_score,15109,0.12679421484698325
medicine,train_2020_2023,spearman,EMT_年齡,rSIG,vital,derived_score,14957,0.016250119638140922
medicine,train_2020_2023,spearman,EMT_年齡,rSIG_Age,vital,derived_score,14957,-0.668229185516605
medicine,train_2020_2023,spearman,EMT_年齡,SI_G,vital,derived_score,14957,-0.016252714262478256
medicine,train_2020_2023,spearman,EMT_年齡,SIA_G,vital,derived_score,14957,0.6682281024549239
medicine,train_2020_2023,spearman,EMT_年齡,SIAVPU,vital,derived_score,15109,-0.23370350049761668
medicine,train_2020_2023,spearman,EMT_年齡,sMS,vital,derived_score,14962,-0.23367089858467474
medicine,train_2020_2023,spearman,EMT_年齡,rSI_sMS,vital,derived_score,14958,0.009343105117172276
medicine,train_2020_2023,spearman,EMT_年齡,rSI_GCS,vital,derived_score,14957,0.016251527661896793
medicine,train_2020_2023,spearman,EMT_年齡,rSI_GCSM,vital,derived_score,14958,0.0395558438481223
medicine,train_2020_2023,spearman,EMT_年齡,qSOFA,vital,derived_score,15109,0.1888035490038835
medicine,train_2020_2023,spearman,EMT_年齡,NEWS2,vital,derived_score,2910,0.10052367646411865
medicine,train_2020_2023,spearman,EMT_年齡,MEWS,vital,derived_score,15106,0.1262962217126198
medicine,train_2020_2023,spearman,EMT_年齡,REMS,vital,derived_score,14107,0.7834370690494684
medicine,train_2020_2023,spearman,EMT_年齡,RTS,vital,derived_score,14957,-0.20260840798048804
medicine,train_2020_2023,spearman,prehosp_sbp,prehosp_dbp,vital,vital,14253,0.6694262834354053
medicine,train_2020_2023,spearman,prehosp_sbp,prehosp_hr,vital,vital,15116,0.05862243373650254
medicine,train_2020_2023,spearman,prehosp_sbp,prehosp_rr,vital,vital,15116,-0.016534165628737756
medicine,train_2020_2023,spearman,prehosp_sbp,prehosp_spo2,vital,vital,15114,0.0760072592081505
medicine,train_2020_2023,spearman,prehosp_sbp,prehosp_bt,vital,vital,15113,0.025631501492137897
medicine,train_2020_2023,spearman,prehosp_sbp,prehosp_gcs,vital,vital,14964,0.09330659912029839
medicine,train_2020_2023,spearman,prehosp_sbp,prehosp_gcs_m,vital,vital,14965,0.08953731826912491
medicine,train_2020_2023,spearman,prehosp_sbp,MAP,vital,derived_score,14253,0.910298369183494
medicine,train_2020_2023,spearman,prehosp_sbp,SI,vital,derived_score,15116,-0.6968851922684516
medicine,train_2020_2023,spearman,prehosp_sbp,mSI,vital,derived_score,14253,-0.5703116012323196
medicine,train_2020_2023,spearman,prehosp_sbp,aSI,vital,derived_score,15109,-0.3613022924749072
medicine,train_2020_2023,spearman,prehosp_sbp,rSI,vital,derived_score,15116,0.6968851922684516
medicine,train_2020_2023,spearman,prehosp_sbp,rSIG,vital,derived_score,14964,0.6034415690415473
medicine,train_2020_2023,spearman,prehosp_sbp,rSIG_Age,vital,derived_score,14957,0.3100219532388433
medicine,train_2020_2023,spearman,prehosp_sbp,SI_G,vital,derived_score,14964,-0.6034409587558567
medicine,train_2020_2023,spearman,prehosp_sbp,SIA_G,vital,derived_score,14957,-0.3100231158099592
medicine,train_2020_2023,spearman,prehosp_sbp,SIAVPU,vital,derived_score,15116,-0.5532013661511593
medicine,train_2020_2023,spearman,prehosp_sbp,sMS,vital,derived_score,14965,0.08935461039993431
medicine,train_2020_2023,spearman,prehosp_sbp,rSI_sMS,vital,derived_score,14965,0.5948804154791709
medicine,train_2020_2023,spearman,prehosp_sbp,rSI_GCS,vital,derived_score,14964,0.603439834592992
medicine,train_2020_2023,spearman,prehosp_sbp,rSI_GCSM,vital,derived_score,14965,0.6247667896679874
medicine,train_2020_2023,spearman,prehosp_sbp,qSOFA,vital,derived_score,15116,-0.36628407174277733
medicine,train_2020_2023,spearman,prehosp_sbp,NEWS2,vital,derived_score,2910,-0.32834687336038193
medicine,train_2020_2023,spearman,prehosp_sbp,MEWS,vital,derived_score,15113,-0.1917609907342162
medicine,train_2020_2023,spearman,prehosp_sbp,REMS,vital,derived_score,14107,0.23823103546869706
medicine,train_2020_2023,spearman,prehosp_sbp,RTS,vital,derived_score,14964,0.2269969732974469
medicine,train_2020_2023,spearman,prehosp_dbp,prehosp_hr,vital,vital,14253,0.1469932022238232
medicine,train_2020_2023,spearman,prehosp_dbp,prehosp_rr,vital,vital,14253,-0.005659024309153394
medicine,train_2020_2023,spearman,prehosp_dbp,prehosp_spo2,vital,vital,14253,0.09790875454651386
medicine,train_2020_2023,spearman,prehosp_dbp,prehosp_bt,vital,vital,14253,0.001052142583684805
medicine,train_2020_2023,spearman,prehosp_dbp,prehosp_gcs,vital,vital,14109,0.10718618305844356
medicine,train_2020_2023,spearman,prehosp_dbp,prehosp_gcs_m,vital,vital,14109,0.10320821770156623
medicine,train_2020_2023,spearman,prehosp_dbp,MAP,vital,derived_score,14253,0.9084906171026471
medicine,train_2020_2023,spearman,prehosp_dbp,SI,vital,derived_score,14253,-0.372388719372967
medicine,train_2020_2023,spearman,prehosp_dbp,mSI,vital,derived_score,14253,-0.502310112070344
medicine,train_2020_2023,spearman,prehosp_dbp,aSI,vital,derived_score,14251,-0.2846577068166223
medicine,train_2020_2023,spearman,prehosp_dbp,rSI,vital,derived_score,14253,0.372388719372967
medicine,train_2020_2023,spearman,prehosp_dbp,rSIG,vital,derived_score,14109,0.3396654106922894
medicine,train_2020_2023,spearman,prehosp_dbp,rSIG_Age,vital,derived_score,14107,0.26017156632169874
medicine,train_2020_2023,spearman,prehosp_dbp,SI_G,vital,derived_score,14109,-0.33966633151542575
medicine,train_2020_2023,spearman,prehosp_dbp,SIA_G,vital,derived_score,14107,-0.2601724422605663
medicine,train_2020_2023,spearman,prehosp_dbp,SIAVPU,vital,derived_score,14253,-0.25728428467193853
medicine,train_2020_2023,spearman,prehosp_dbp,sMS,vital,derived_score,14109,0.10349630177970903
medicine,train_2020_2023,spearman,prehosp_dbp,rSI_sMS,vital,derived_score,14109,0.33563817699136106
medicine,train_2020_2023,spearman,prehosp_dbp,rSI_GCS,vital,derived_score,14109,0.33966546847068385
medicine,train_2020_2023,spearman,prehosp_dbp,rSI_GCSM,vital,derived_score,14109,0.34521845335944246
medicine,train_2020_2023,spearman,prehosp_dbp,qSOFA,vital,derived_score,14253,-0.260642817712773
medicine,train_2020_2023,spearman,prehosp_dbp,NEWS2,vital,derived_score,2695,-0.21298261783322087
medicine,train_2020_2023,spearman,prehosp_dbp,MEWS,vital,derived_score,14253,-0.08673312547449608
medicine,train_2020_2023,spearman,prehosp_dbp,REMS,vital,derived_score,14107,0.08392964039831069
medicine,train_2020_2023,spearman,prehosp_dbp,RTS,vital,derived_score,14109,0.1709848217845442
medicine,train_2020_2023,spearman,prehosp_hr,prehosp_rr,vital,vital,15120,0.19018842957533502
medicine,train_2020_2023,spearman,prehosp_hr,prehosp_spo2,vital,vital,15117,-0.08888846962853905
medicine,train_2020_2023,spearman,prehosp_hr,prehosp_bt,vital,vital,15116,0.23582086912034933
medicine,train_2020_2023,spearman,prehosp_hr,prehosp_gcs,vital,vital,14968,-0.08095231419149147
medicine,train_2020_2023,spearman,prehosp_hr,prehosp_gcs_m,vital,vital,14969,-0.08153714050490812
medicine,train_2020_2023,spearman,prehosp_hr,MAP,vital,derived_score,14253,0.11543812584292064
medicine,train_2020_2023,spearman,prehosp_hr,SI,vital,derived_score,15116,0.6312972201387198
medicine,train_2020_2023,spearman,prehosp_hr,mSI,vital,derived_score,14253,0.6907283688343252
medicine,train_2020_2023,spearman,prehosp_hr,aSI,vital,derived_score,15109,0.4012210603793845
