outcome,target_column,analysis_split,outcome_value,feature,semantic_type,group_rows,n,missing_n,missing_percent,summary_type,median,q1,q3,count,percent
P1,y_P1,overall_le2024,1,EMT_問卷_保護裝置狀態__OTHER_RARE,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_保護裝置狀態__MISSING,binary_indicator,245,245,0,0.0,binary_n_percent,,,,240,97.95918367346938
P1,y_P1,overall_le2024,1,EMT_問卷_非交通事故種類__其他,binary_indicator,245,245,0,0.0,binary_n_percent,,,,2,0.8163265306122449
P1,y_P1,overall_le2024,1,EMT_問卷_非交通事故種類__切割,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_非交通事故種類__墜落,binary_indicator,245,245,0,0.0,binary_n_percent,,,,3,1.2244897959183674
P1,y_P1,overall_le2024,1,EMT_問卷_非交通事故種類__壓夾,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_非交通事故種類__撞擊,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_非交通事故種類__生物咬螫,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_非交通事故種類__跌摔,binary_indicator,245,245,0,0.0,binary_n_percent,,,,5,2.0408163265306123
P1,y_P1,overall_le2024,1,EMT_問卷_非交通事故種類__鈍毆,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_非交通事故種類__OTHER_RARE,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_非交通事故種類__MISSING,binary_indicator,245,245,0,0.0,binary_n_percent,,,,235,95.91836734693877
P1,y_P1,overall_le2024,1,EMT_問卷_危急個案__否,binary_indicator,245,245,0,0.0,binary_n_percent,,,,34,13.877551020408163
P1,y_P1,overall_le2024,1,EMT_問卷_危急個案__是,binary_indicator,245,245,0,0.0,binary_n_percent,,,,184,75.10204081632654
P1,y_P1,overall_le2024,1,EMT_問卷_危急個案__OTHER_RARE,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_危急個案__MISSING,binary_indicator,245,245,0,0.0,binary_n_percent,,,,27,11.020408163265307
P1,y_P1,overall_le2024,1,EMT_現場_意識_AVPU,continuous_or_ordinal,245,245,0,0.0,continuous_median_iqr,2.0,1.0,4.0,,
P1,y_P1,overall_le2024,1,EMT_過去病史__HIV(+),binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_過去病史__不詳,binary_indicator,245,245,0,0.0,binary_n_percent,,,,27,11.020408163265307
P1,y_P1,overall_le2024,1,EMT_過去病史__其他,binary_indicator,245,245,0,0.0,binary_n_percent,,,,42,17.142857142857142
P1,y_P1,overall_le2024,1,EMT_過去病史__心臟疾病,binary_indicator,245,245,0,0.0,binary_n_percent,,,,74,30.20408163265306
P1,y_P1,overall_le2024,1,EMT_過去病史__惡性腫瘤,binary_indicator,245,245,0,0.0,binary_n_percent,,,,38,15.510204081632653
P1,y_P1,overall_le2024,1,EMT_過去病史__氣喘,binary_indicator,245,245,0,0.0,binary_n_percent,,,,3,1.2244897959183674
P1,y_P1,overall_le2024,1,EMT_過去病史__癲癇,binary_indicator,245,245,0,0.0,binary_n_percent,,,,1,0.40816326530612246
P1,y_P1,overall_le2024,1,EMT_過去病史__精神疾病,binary_indicator,245,245,0,0.0,binary_n_percent,,,,8,3.2653061224489797
P1,y_P1,overall_le2024,1,EMT_過去病史__糖尿病,binary_indicator,245,245,0,0.0,binary_n_percent,,,,68,27.755102040816325
P1,y_P1,overall_le2024,1,EMT_過去病史__肝臟疾病,binary_indicator,245,245,0,0.0,binary_n_percent,,,,11,4.489795918367347
P1,y_P1,overall_le2024,1,EMT_過去病史__肺臟疾病,binary_indicator,245,245,0,0.0,binary_n_percent,,,,16,6.530612244897959
P1,y_P1,overall_le2024,1,EMT_過去病史__腎臟疾病,binary_indicator,245,245,0,0.0,binary_n_percent,,,,27,11.020408163265307
P1,y_P1,overall_le2024,1,EMT_過去病史__腦血管疾病,binary_indicator,245,245,0,0.0,binary_n_percent,,,,23,9.387755102040817
P1,y_P1,overall_le2024,1,EMT_過去病史__高血壓,binary_indicator,245,245,0,0.0,binary_n_percent,,,,107,43.673469387755105
P1,y_P1,overall_le2024,1,EMT_過去病史__OTHER_RARE,binary_indicator,245,245,0,0.0,binary_n_percent,,,,1,0.40816326530612246
P1,y_P1,overall_le2024,1,EMT_過去病史__source_available,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,243,99.18367346938776
P1,y_P1,overall_le2024,1,EMT_過去病史__explicit_none,source_state_indicator,245,245,0,0.0,binary_n_percent,,,,15,6.122448979591836
P1,y_P1,overall_le2024,1,EMT_過去病史__source_missing,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,2,0.8163265306122449
P1,y_P1,overall_le2024,1,EMT_過敏史__不清楚,binary_indicator,245,245,0,0.0,binary_n_percent,,,,5,2.0408163265306123
P1,y_P1,overall_le2024,1,EMT_過敏史__不詳,binary_indicator,245,245,0,0.0,binary_n_percent,,,,56,22.857142857142858
P1,y_P1,overall_le2024,1,EMT_過敏史__其他,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_過敏史__藥物,binary_indicator,245,245,0,0.0,binary_n_percent,,,,4,1.6326530612244898
P1,y_P1,overall_le2024,1,EMT_過敏史__食物,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_過敏史__OTHER_RARE,binary_indicator,245,245,0,0.0,binary_n_percent,,,,1,0.40816326530612246
P1,y_P1,overall_le2024,1,EMT_過敏史__source_available,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,231,94.28571428571428
P1,y_P1,overall_le2024,1,EMT_過敏史__explicit_none,source_state_indicator,245,245,0,0.0,binary_n_percent,,,,165,67.3469387755102
P1,y_P1,overall_le2024,1,EMT_過敏史__source_missing,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,14,5.714285714285714
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__OHCA,binary_indicator,245,245,0,0.0,binary_n_percent,,,,78,31.83673469387755
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__上腹痛,binary_indicator,245,245,0,0.0,binary_n_percent,,,,3,1.2244897959183674
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__下腹痛,binary_indicator,245,245,0,0.0,binary_n_percent,,,,2,0.8163265306122449
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__其他,binary_indicator,245,245,0,0.0,binary_n_percent,,,,19,7.755102040816326
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__冒冷汗,binary_indicator,245,245,0,0.0,binary_n_percent,,,,4,1.6326530612244898
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__吐.咳血,binary_indicator,245,245,0,0.0,binary_n_percent,,,,12,4.8979591836734695
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__呼吸喘.慢.使用輔助肌,binary_indicator,245,245,0,0.0,binary_n_percent,,,,79,32.244897959183675
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__呼吸道梗塞,binary_indicator,245,245,0,0.0,binary_n_percent,,,,2,0.8163265306122449
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__嘔吐.噁心,binary_indicator,245,245,0,0.0,binary_n_percent,,,,14,5.714285714285714
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__心臟不適,binary_indicator,245,245,0,0.0,binary_n_percent,,,,3,1.2244897959183674
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__急產,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__急產（接生）,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__挫.擦傷,binary_indicator,245,245,0,0.0,binary_n_percent,,,,6,2.4489795918367347
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__撕裂.切割傷,binary_indicator,245,245,0,0.0,binary_n_percent,,,,7,2.857142857142857
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__斷肢,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__昏厥,binary_indicator,245,245,0,0.0,binary_n_percent,,,,3,1.2244897959183674
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__無意識.意識不清,binary_indicator,245,245,0,0.0,binary_n_percent,,,,92,37.55102040816327
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__燒燙傷,binary_indicator,245,245,0,0.0,binary_n_percent,,,,1,0.40816326530612246
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__疑似一氧化碳中毒,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__疑似毒物.氣中毒,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__疑似藥物過量,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__癲癇.抽搐,binary_indicator,245,245,0,0.0,binary_n_percent,,,,2,0.8163265306122449
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__發燒.發冷,binary_indicator,245,245,0,0.0,binary_n_percent,,,,20,8.16326530612245
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__碎裂傷,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__穿刺傷,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__肢體無力,binary_indicator,245,245,0,0.0,binary_n_percent,,,,6,2.4489795918367347
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__肢體疼痛,binary_indicator,245,245,0,0.0,binary_n_percent,,,,4,1.6326530612244898
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__肢體麻痺,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__背.肩痛,binary_indicator,245,245,0,0.0,binary_n_percent,,,,4,1.6326530612244898
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__胸痛.悶,binary_indicator,245,245,0,0.0,binary_n_percent,,,,6,2.4489795918367347
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__腹瀉,binary_indicator,245,245,0,0.0,binary_n_percent,,,,4,1.6326530612244898
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__虛弱,binary_indicator,245,245,0,0.0,binary_n_percent,,,,43,17.551020408163264
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__血便.尿,binary_indicator,245,245,0,0.0,binary_n_percent,,,,7,2.857142857142857
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__血腫,binary_indicator,245,245,0,0.0,binary_n_percent,,,,3,1.2244897959183674
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__行為神智異常,binary_indicator,245,245,0,0.0,binary_n_percent,,,,10,4.081632653061225
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__過敏,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__非外傷出血,binary_indicator,245,245,0,0.0,binary_n_percent,,,,7,2.857142857142857
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__頭暈,binary_indicator,245,245,0,0.0,binary_n_percent,,,,3,1.2244897959183674
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__頭痛,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__骨折.脫位,binary_indicator,245,245,0,0.0,binary_n_percent,,,,5,2.0408163265306123
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__OTHER_RARE,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__source_available,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,245,100.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__explicit_none,source_state_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_主訴_結構化__source_missing,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_紅旗__DNR.放棄急救,binary_indicator,245,245,0,0.0,binary_n_percent,,,,30,12.244897959183673
P1,y_P1,overall_le2024,1,EMT_紅旗__休克.低血壓,binary_indicator,245,245,0,0.0,binary_n_percent,,,,19,7.755102040816326
P1,y_P1,overall_le2024,1,EMT_紅旗__呼吸窘迫.低血氧,binary_indicator,245,245,0,0.0,binary_n_percent,,,,37,15.10204081632653
P1,y_P1,overall_le2024,1,EMT_紅旗__大出血,binary_indicator,245,245,0,0.0,binary_n_percent,,,,4,1.6326530612244898
P1,y_P1,overall_le2024,1,EMT_紅旗__心跳呼吸停止.PEA,binary_indicator,245,245,0,0.0,binary_n_percent,,,,66,26.93877551020408
P1,y_P1,overall_le2024,1,EMT_紅旗__意識改變,binary_indicator,245,245,0,0.0,binary_n_percent,,,,44,17.959183673469386
P1,y_P1,overall_le2024,1,EMT_紅旗__抽搐,binary_indicator,245,245,0,0.0,binary_n_percent,,,,2,0.8163265306122449
P1,y_P1,overall_le2024,1,EMT_紅旗__疑似中風,binary_indicator,245,245,0,0.0,binary_n_percent,,,,1,0.40816326530612246
P1,y_P1,overall_le2024,1,EMT_紅旗__胸痛疑似ACS,binary_indicator,245,245,0,0.0,binary_n_percent,,,,3,1.2244897959183674
P1,y_P1,overall_le2024,1,EMT_紅旗__OTHER_RARE,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_紅旗__source_available,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,148,60.40816326530612
P1,y_P1,overall_le2024,1,EMT_紅旗__explicit_none,source_state_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_紅旗__source_missing,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,97,39.59183673469388
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__交通-機車,binary_indicator,245,245,0,0.0,binary_n_percent,,,,5,2.0408163265306123
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__交通-汽車,binary_indicator,245,245,0,0.0,binary_n_percent,,,,1,0.40816326530612246
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__交通-腳踏車,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__交通-行人,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__其他外傷,binary_indicator,245,245,0,0.0,binary_n_percent,,,,3,1.2244897959183674
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__燒燙,binary_indicator,245,245,0,0.0,binary_n_percent,,,,1,0.40816326530612246
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__生物咬螫,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__穿刺切割,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__跌落墜落,binary_indicator,245,245,0,0.0,binary_n_percent,,,,10,4.081632653061225
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__鈍傷撞擊,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__OTHER_RARE,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__source_available,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,245,100.0
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__explicit_none,source_state_indicator,245,245,0,0.0,binary_n_percent,,,,225,91.83673469387756
P1,y_P1,overall_le2024,1,EMT_創傷機轉_合併__source_missing,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_處置_合併__CPR,binary_indicator,245,245,0,0.0,binary_n_percent,,,,22,8.979591836734693
P1,y_P1,overall_le2024,1,EMT_處置_合併__保暖,binary_indicator,245,245,0,0.0,binary_n_percent,,,,119,48.57142857142857
P1,y_P1,overall_le2024,1,EMT_處置_合併__傷口處置,binary_indicator,245,245,0,0.0,binary_n_percent,,,,12,4.8979591836734695
P1,y_P1,overall_le2024,1,EMT_處置_合併__固定,binary_indicator,245,245,0,0.0,binary_n_percent,,,,11,4.489795918367347
P1,y_P1,overall_le2024,1,EMT_處置_合併__心理支持,binary_indicator,245,245,0,0.0,binary_n_percent,,,,196,80.0
P1,y_P1,overall_le2024,1,EMT_處置_合併__生命徵象監測,binary_indicator,245,245,0,0.0,binary_n_percent,,,,225,91.83673469387756
P1,y_P1,overall_le2024,1,EMT_處置_合併__給氧,binary_indicator,245,245,0,0.0,binary_n_percent,,,,188,76.73469387755102
P1,y_P1,overall_le2024,1,EMT_處置_合併__給藥,binary_indicator,245,245,0,0.0,binary_n_percent,,,,47,19.183673469387756
P1,y_P1,overall_le2024,1,EMT_處置_合併__OTHER_RARE,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_處置_合併__source_available,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,245,100.0
P1,y_P1,overall_le2024,1,EMT_處置_合併__explicit_none,source_state_indicator,245,245,0,0.0,binary_n_percent,,,,8,3.2653061224489797
P1,y_P1,overall_le2024,1,EMT_處置_合併__source_missing,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_特殊表登錄_合併__ACS,binary_indicator,245,245,0,0.0,binary_n_percent,,,,10,4.081632653061225
P1,y_P1,overall_le2024,1,EMT_特殊表登錄_合併__CVA,binary_indicator,245,245,0,0.0,binary_n_percent,,,,3,1.2244897959183674
P1,y_P1,overall_le2024,1,EMT_特殊表登錄_合併__OHCA,binary_indicator,245,245,0,0.0,binary_n_percent,,,,60,24.489795918367346
P1,y_P1,overall_le2024,1,EMT_特殊表登錄_合併__呼吸窘迫,binary_indicator,245,245,0,0.0,binary_n_percent,,,,76,31.020408163265305
P1,y_P1,overall_le2024,1,EMT_特殊表登錄_合併__癲癇重積,binary_indicator,245,245,0,0.0,binary_n_percent,,,,1,0.40816326530612246
P1,y_P1,overall_le2024,1,EMT_特殊表登錄_合併__過敏性休克,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_特殊表登錄_合併__OTHER_RARE,binary_indicator,245,245,0,0.0,binary_n_percent,,,,4,1.6326530612244898
P1,y_P1,overall_le2024,1,EMT_特殊表登錄_合併__source_available,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,245,100.0
P1,y_P1,overall_le2024,1,EMT_特殊表登錄_合併__explicit_none,source_state_indicator,245,245,0,0.0,binary_n_percent,,,,101,41.224489795918366
P1,y_P1,overall_le2024,1,EMT_特殊表登錄_合併__source_missing,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_一般處置__下肢抬高,binary_indicator,245,245,0,0.0,binary_n_percent,,,,10,4.081632653061225
P1,y_P1,overall_le2024,1,EMT_問卷_一般處置__保暖,binary_indicator,245,245,0,0.0,binary_n_percent,,,,119,48.57142857142857
P1,y_P1,overall_le2024,1,EMT_問卷_一般處置__其他,binary_indicator,245,245,0,0.0,binary_n_percent,,,,1,0.40816326530612246
P1,y_P1,overall_le2024,1,EMT_問卷_一般處置__半坐臥,binary_indicator,245,245,0,0.0,binary_n_percent,,,,82,33.46938775510204
P1,y_P1,overall_le2024,1,EMT_問卷_一般處置__心律監視,binary_indicator,245,245,0,0.0,binary_n_percent,,,,55,22.448979591836736
P1,y_P1,overall_le2024,1,EMT_問卷_一般處置__心理支持,binary_indicator,245,245,0,0.0,binary_n_percent,,,,196,80.0
P1,y_P1,overall_le2024,1,EMT_問卷_一般處置__生命徵象監測,binary_indicator,245,245,0,0.0,binary_n_percent,,,,225,91.83673469387756
P1,y_P1,overall_le2024,1,EMT_問卷_一般處置__生產/左側臥,binary_indicator,245,245,0,0.0,binary_n_percent,,,,1,0.40816326530612246
P1,y_P1,overall_le2024,1,EMT_問卷_一般處置__OTHER_RARE,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_一般處置__source_available,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,225,91.83673469387756
P1,y_P1,overall_le2024,1,EMT_問卷_一般處置__explicit_none,source_state_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_一般處置__source_missing,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,20,8.16326530612245
P1,y_P1,overall_le2024,1,EMT_問卷_呼吸給氧裝置__NRM,binary_indicator,245,245,0,0.0,binary_n_percent,,,,79,32.244897959183675
P1,y_P1,overall_le2024,1,EMT_問卷_呼吸給氧裝置__口咽呼吸道,binary_indicator,245,245,0,0.0,binary_n_percent,,,,8,3.2653061224489797
P1,y_P1,overall_le2024,1,EMT_問卷_呼吸給氧裝置__正壓給氧,binary_indicator,245,245,0,0.0,binary_n_percent,,,,75,30.612244897959183
P1,y_P1,overall_le2024,1,EMT_問卷_呼吸給氧裝置__氧氣面罩,binary_indicator,245,245,0,0.0,binary_n_percent,,,,28,11.428571428571429
P1,y_P1,overall_le2024,1,EMT_問卷_呼吸給氧裝置__氧氣鼻管,binary_indicator,245,245,0,0.0,binary_n_percent,,,,13,5.3061224489795915
P1,y_P1,overall_le2024,1,EMT_問卷_呼吸給氧裝置__鼻咽呼吸道,binary_indicator,245,245,0,0.0,binary_n_percent,,,,1,0.40816326530612246
P1,y_P1,overall_le2024,1,EMT_問卷_呼吸給氧裝置__OTHER_RARE,binary_indicator,245,245,0,0.0,binary_n_percent,,,,3,1.2244897959183674
P1,y_P1,overall_le2024,1,EMT_問卷_呼吸給氧裝置__source_available,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,176,71.83673469387755
P1,y_P1,overall_le2024,1,EMT_問卷_呼吸給氧裝置__explicit_none,source_state_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_呼吸給氧裝置__source_missing,missingness_indicator,245,245,0,0.0,binary_n_percent,,,,69,28.163265306122447
P1,y_P1,overall_le2024,1,EMT_問卷_創傷處置__KED固定,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_創傷處置__包紮止血,binary_indicator,245,245,0,0.0,binary_n_percent,,,,12,4.8979591836734695
P1,y_P1,overall_le2024,1,EMT_問卷_創傷處置__夾板\三角巾,binary_indicator,245,245,0,0.0,binary_n_percent,,,,1,0.40816326530612246
P1,y_P1,overall_le2024,1,EMT_問卷_創傷處置__抽吸式護木,binary_indicator,245,245,0,0.0,binary_n_percent,,,,0,0.0
P1,y_P1,overall_le2024,1,EMT_問卷_創傷處置__清洗傷口,binary_indicator,245,245,0,0.0,binary_n_percent,,,,11,4.489795918367347
