task_id,outcome,model,model_family,split,metric,value,lower_ci,upper_ci,status,n,events,patient_groups,bootstrap_b,bootstrap_success,bootstrap_failures,bootstrap_minimum_success_required,bootstrap_method,validation_cohort_n,coverage_rate,source_id
P1_03-evaluation-P1,P1,logistic_l2__raw,linear,validation_2024,calibration_intercept,-3.1716365908412443,-3.2484006103824363,-3.0976417317513256,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,logistic_l2__raw,linear,validation_2024,calibration_slope,0.20187314166709092,0.1730671914419624,0.23466603655824603,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUROC,0.8517699142996845,0.8097602304934596,0.8895644624228047,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUPRC,0.2573200396954548,0.18032370572808865,0.354576631209446,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__isotonic,missingness_sensitivity,validation_2024,Brier,0.012210312237526546,0.011166731509516485,0.013195160079804851,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_in_large,0.6334785010321068,0.5236307871990148,0.7325375216681427,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_intercept,-0.27294928122898343,-1.338246498578442,0.6787875224931993,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_slope,0.7843506404880197,0.5531405521880577,1.0036678233597742,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__platt,missingness_sensitivity,validation_2024,AUROC,0.8618592533724836,0.8257319126860443,0.8978444648259217,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__platt,missingness_sensitivity,validation_2024,AUPRC,0.2747265936801825,0.19594376703564315,0.37427717184314996,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__platt,missingness_sensitivity,validation_2024,Brier,0.012270764165896364,0.01163710867924415,0.012866608190386491,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_in_large,0.6913177427469736,0.6204225833998517,0.7627299352144178,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_intercept,1.1120542634833268,0.560336542855126,1.708096456591151,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_slope,1.10660846073851,0.9671720222522584,1.2603117382979663,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__raw,missingness_sensitivity,validation_2024,AUROC,0.8609994706113491,0.8224691429924034,0.8969560521250929,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__raw,missingness_sensitivity,validation_2024,AUPRC,0.2823451704138166,0.2024860700818023,0.3855896823664467,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__raw,missingness_sensitivity,validation_2024,Brier,0.04686193487160078,0.04288791513774548,0.05095237195663113,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_in_large,-5.305383826039534,-5.951369215426074,-4.709454127775436,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_intercept,-3.111607212418357,-3.196841230265066,-3.0277381412003566,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_slope,0.22528853683882488,0.19681971840496976,0.26089531511404285,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__isotonic,missingness_sensitivity,validation_2024,AUROC,0.9526203474760544,0.9351832212879507,0.9684206331956821,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__isotonic,missingness_sensitivity,validation_2024,AUPRC,0.41999680374477627,0.33620125331355544,0.5212619268867804,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__isotonic,missingness_sensitivity,validation_2024,Brier,0.010237351116162266,0.00922050729185927,0.01126431170843844,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_in_large,0.32420439773032855,0.18237424400195032,0.455262057075493,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_intercept,0.014428702259722271,-0.9283370008442109,0.7837686095098394,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_slope,0.9004548323169634,0.6446648101945239,1.1380972871406052,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__platt,missingness_sensitivity,validation_2024,AUROC,0.9559988325653619,0.9390045522602466,0.9706961758689658,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__platt,missingness_sensitivity,validation_2024,AUPRC,0.4480730493712712,0.35854891086942936,0.5445001278963533,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__platt,missingness_sensitivity,validation_2024,Brier,0.010257492616499445,0.009415538669829877,0.011149737297100035,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__platt,missingness_sensitivity,validation_2024,calibration_in_large,0.3889758862034856,0.2819901484233151,0.4949634162131235,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__platt,missingness_sensitivity,validation_2024,calibration_intercept,0.7555481004837755,0.41826747043473533,1.1529344469036615,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__platt,missingness_sensitivity,validation_2024,calibration_slope,1.1269912369864037,1.0185323266821857,1.2590646651347857,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__raw,missingness_sensitivity,validation_2024,AUROC,0.9559988325653619,0.9380461997664079,0.9702260501878819,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__raw,missingness_sensitivity,validation_2024,AUPRC,0.4480730493712712,0.3541091148386164,0.5494669031210484,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__raw,missingness_sensitivity,validation_2024,Brier,0.010576809364085159,0.009289754263875379,0.011913657473488057,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__raw,missingness_sensitivity,validation_2024,calibration_in_large,-0.7117708156418527,-0.839080794668399,-0.5837147653407107,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__raw,missingness_sensitivity,validation_2024,calibration_intercept,-0.7054308944223849,-0.915199338718452,-0.45928183075322665,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__bayesian_iterative_m10__xgboost__raw,missingness_sensitivity,validation_2024,calibration_slope,1.0037909812750427,0.9067186997264047,1.1231048043864353,ESTIMATED,7504,107,6600,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,1.0,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUROC,0.8033622526481053,0.7383754441092989,0.8659039808654202,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness_sensitivity,validation_2024,AUPRC,0.04659755357415395,0.027363366463094917,0.0928326102132483,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness_sensitivity,validation_2024,Brier,0.007260170693850728,0.007126117376066908,0.007385340938744322,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_in_large,0.47226957293080385,0.42556307104311025,0.5198075714419518,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_intercept,0.5366356826432622,-0.5581116298812041,1.6385241209738166,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__isotonic,missingness_sensitivity,validation_2024,calibration_slope,1.0138366473353866,0.7853190397932642,1.2580803903898758,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__platt,missingness_sensitivity,validation_2024,AUROC,0.8018907998518353,0.7293361904263361,0.8644916818948571,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__platt,missingness_sensitivity,validation_2024,AUPRC,0.07522981155433603,0.03891095679605871,0.1618958535766142,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__platt,missingness_sensitivity,validation_2024,Brier,0.007227059741424073,0.007069831723862361,0.007359740550765326,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_in_large,0.4723318442189035,0.4284161054743458,0.5149157169530417,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_intercept,1.182856105414618,-0.14621603766668367,2.4547078844491343,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__platt,missingness_sensitivity,validation_2024,calibration_slope,1.151098469898689,0.8708641826240793,1.4350847493905443,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__raw,missingness_sensitivity,validation_2024,AUROC,0.8063493358072771,0.7377644429093311,0.869168514853686,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__raw,missingness_sensitivity,validation_2024,AUPRC,0.07531979632492088,0.03731786527592535,0.16426508512829036,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__raw,missingness_sensitivity,validation_2024,Brier,0.04516444014399415,0.04107171153532653,0.04986072600120059,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_in_large,-7.042337962010416,-7.832551771459978,-6.280470058342896,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_intercept,-3.665570117102733,-3.8355518482886386,-3.5608896753973425,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__logistic_l2__raw,missingness_sensitivity,validation_2024,calibration_slope,0.17403269841936053,0.1295672381294814,0.22194542672252227,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__xgboost__isotonic,missingness_sensitivity,validation_2024,AUROC,0.9226977540804779,0.8930398685692885,0.9497747691623443,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__xgboost__isotonic,missingness_sensitivity,validation_2024,AUPRC,0.12383629720928042,0.06782916600361363,0.2263108320037722,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__xgboost__isotonic,missingness_sensitivity,validation_2024,Brier,0.006887008186987917,0.006429939986465173,0.007295744389595837,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_in_large,0.28336895131367756,0.18971984221027974,0.3691931645578803,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_intercept,0.8437848280818411,-0.00356187443997965,2.0377747132108377,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__xgboost__isotonic,missingness_sensitivity,validation_2024,calibration_slope,1.1447675523022296,0.9326674672544276,1.4579560638302693,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__xgboost__platt,missingness_sensitivity,validation_2024,AUROC,0.9251767952233856,0.893423735897527,0.952692069073025,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__xgboost__platt,missingness_sensitivity,validation_2024,AUPRC,0.1695343593622561,0.09030943784124613,0.2831775733404908,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__xgboost__platt,missingness_sensitivity,validation_2024,Brier,0.006878868765242223,0.006568636172708997,0.007157551570471563,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__xgboost__platt,missingness_sensitivity,validation_2024,calibration_in_large,0.3169059567920629,0.24923419382940581,0.39139078646713726,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__xgboost__platt,missingness_sensitivity,validation_2024,calibration_intercept,1.101731699256157,0.437856425959868,1.8576226025131055,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
P1_03-evaluation-P1,P1,missingness__core_vitals_complete_case__xgboost__platt,missingness_sensitivity,validation_2024,calibration_slope,1.2028574860036085,1.0267345535312655,1.4081719001398445,ESTIMATED,6308,47,5577,2000,2000,0,1900,outcome_stratified_patient_group_cluster,7504,0.8406183368869936,s0009
