outcome,reference_model,curve,curve_type,model_family,threshold,net_benefit,n,events,prevalence,validation_cohort_n,coverage_rate,source_id
S1,score_SIA_G__isotonic,treat_all,treat_all,reference,0.14,-0.14121610391602848,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__isotonic,treat_none,treat_none,reference,0.14,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__isotonic,score_SIA_G__isotonic,model,traditional_score,0.145,0.0010858417805554754,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__isotonic,treat_all,treat_all,reference,0.145,-0.14788988230150232,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__isotonic,treat_none,treat_none,reference,0.145,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__isotonic,score_SIA_G__isotonic,model,traditional_score,0.15,0.0008893056947902852,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__isotonic,treat_all,treat_all,reference,0.15,-0.1546421757268053,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__isotonic,treat_none,treat_none,reference,0.15,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.01,0.009881664362148145,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.01,0.008640556194157075,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.01,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.015,0.011140164590908712,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.015,0.0036082747535182806,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.015,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.02,0.0086978716720333,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.02,-0.001475356497739281,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.02,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.025,0.007192596664834159,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.025,-0.006611127556702047,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.025,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.03,0.005629296713386193,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.03,-0.011799844709056182,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.03,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.035,0.005127938541645896,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.035,-0.017042330951072018,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.035,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.04,0.00460990470954737,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.04,-0.02233942642477552,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.04,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.045,0.0038065331333884045,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.045,-0.027691988866790047,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.045,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.05,0.003226179798038251,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.05,-0.0331008940713521,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.05,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.055,0.002557513140250908,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.055,-0.03856703636802593,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.055,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.06,0.0022633431976886997,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.06,-0.044091329114664346,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.06,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.065,0.0021387434478014307,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.065,-0.04967470520618662,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.065,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.07,0.002167976023692564,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.07,-0.05531811759976829,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.07,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.075,0.0018609868802282217,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.075,-0.06102253985706431,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.075,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.08,0.0014341372469345317,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.08,-0.06678896670411358,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.08,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.085,0.0014141860206622868,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.085,-0.07261841460960054,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.085,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.09,0.0013592784345945424,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.09,-0.07851192238218076,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.09,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.095,0.0012111262638994772,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.095,-0.08447055178760716,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.095,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.1,0.0007635452935068107,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.1,-0.09049538818642722,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.1,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.105,0.0007148319569043095,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.105,-0.09658754119305528,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.105,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.11,0.0006841022663396977,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.11,-0.10274814535706121,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.11,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.115,0.0006561312945897509,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.115,-0.1089783608675531,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.115,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.12,0.0006309660652706283,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.12,-0.11527937428157327,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.12,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.125,0.0006086546768240006,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.125,-0.12165239927746797,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.125,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.13,0.0006303198043638982,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.13,-0.12809867743423506,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.13,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.135,0.0004568031091211266,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.135,-0.13461947903790117,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.135,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.14,0.00035158597235895026,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.14,-0.14121610391602848,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.14,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.145,0.00036730547277117123,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.145,-0.14788988230150232,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.145,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,score_SIA_G__platt,model,traditional_score,0.15,0.0003638068751414805,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_all,treat_all,reference,0.15,-0.1546421757268053,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__platt,treat_none,treat_none,reference,0.15,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.01,0.008640556194157075,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.01,0.008640556194157075,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.01,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.015,0.0036082747535182806,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.015,0.0036082747535182806,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.015,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.02,-0.001475356497739281,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.02,-0.001475356497739281,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.02,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.025,-0.006611127556702047,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.025,-0.006611127556702047,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.025,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.03,-0.011799844709056182,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.03,-0.011799844709056182,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.03,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.035,-0.017042330951072018,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.035,-0.017042330951072018,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.035,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.04,-0.02233942642477552,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.04,-0.02233942642477552,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.04,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.045,-0.027691988866790047,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.045,-0.027691988866790047,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.045,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.05,-0.0331008940713521,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.05,-0.0331008940713521,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.05,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.055,-0.03856703636802593,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.055,-0.03856703636802593,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.055,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.06,-0.044091329114664346,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.06,-0.044091329114664346,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.06,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.065,-0.04967470520618662,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.065,-0.04967470520618662,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.065,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.07,-0.05531811759976829,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_all,treat_all,reference,0.07,-0.05531811759976829,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,treat_none,treat_none,reference,0.07,0.0,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
S1,score_SIA_G__raw,score_SIA_G__raw,model,traditional_score,0.075,-0.06102253985706431,7276,135,0.018554150632215504,7504,0.9696162046908315,s0026
